period,model,tau_min,z,side,n_hours,freq,freq_lo,freq_hi,model_p
validation,G-raw-2h,60,1,up,8382,0.12777,0.12017,0.13535,0.15866
validation,G-raw-2h,60,1,down,8382,0.11954,0.11252,0.12622,0.15866
validation,G-raw-2h,60,1,pooled,8382,0.12366,0.11856,0.12866,0.15866
validation,G-raw-2h,60,1.5,up,8382,0.059055,0.05387,0.064183,0.066807
validation,G-raw-2h,60,1.5,down,8382,0.059174,0.05414,0.064447,0.066807
validation,G-raw-2h,60,1.5,pooled,8382,0.059115,0.055727,0.062383,0.066807
validation,G-raw-2h,60,2,up,8382,0.031138,0.027569,0.035042,0.02275
validation,G-raw-2h,60,2,down,8382,0.03257,0.029145,0.035976,0.02275
validation,G-raw-2h,60,2,pooled,8382,0.031854,0.029475,0.034338,0.02275
validation,G-raw-2h,60,2.5,up,8382,0.019208,0.016415,0.022121,0.0062097
validation,G-raw-2h,60,2.5,down,8382,0.018731,0.016131,0.02175,0.0062097
validation,G-raw-2h,60,2.5,pooled,8382,0.018969,0.017106,0.021077,0.0062097
validation,G-raw-2h,60,3,up,8382,0.011215,0.0089986,0.013543,0.0013499
validation,G-raw-2h,60,3,down,8382,0.011095,0.0090314,0.013109,0.0013499
validation,G-raw-2h,60,3,pooled,8382,0.011155,0.0096176,0.012712,0.0013499
validation,G-raw-2h,60,3.5,up,8382,0.0077547,0.0060018,0.0097115,0.00023263
validation,G-raw-2h,60,3.5,down,8382,0.0065617,0.0049957,0.0081919,0.00023263
validation,G-raw-2h,60,3.5,pooled,8382,0.0071582,0.0059834,0.0084086,0.00023263
validation,G-raw-2h,45,1,up,8382,0.12193,0.11587,0.12884,0.15866
validation,G-raw-2h,45,1,down,8382,0.12145,0.11455,0.12789,0.15866
validation,G-raw-2h,45,1,pooled,8382,0.12169,0.11765,0.12606,0.15866
validation,G-raw-2h,45,1.5,up,8382,0.05643,0.051541,0.061954,0.066807
validation,G-raw-2h,45,1.5,down,8382,0.059413,0.054894,0.064133,0.066807
validation,G-raw-2h,45,1.5,pooled,8382,0.057922,0.054614,0.061508,0.066807
validation,G-raw-2h,45,2,up,8382,0.028394,0.024991,0.031984,0.02275
validation,G-raw-2h,45,2,down,8382,0.0309,0.027446,0.034455,0.02275
validation,G-raw-2h,45,2,pooled,8382,0.029647,0.027223,0.032078,0.02275
validation,G-raw-2h,45,2.5,up,8382,0.015987,0.013279,0.018918,0.0062097
validation,G-raw-2h,45,2.5,down,8382,0.016822,0.014405,0.019585,0.0062097
validation,G-raw-2h,45,2.5,pooled,8382,0.016404,0.014472,0.018573,0.0062097
validation,G-raw-2h,45,3,up,8382,0.01026,0.008181,0.01244,0.0013499
validation,G-raw-2h,45,3,down,8382,0.0095443,0.007517,0.011645,0.0013499
validation,G-raw-2h,45,3,pooled,8382,0.0099022,0.0082954,0.011563,0.0013499
validation,G-raw-2h,45,3.5,up,8382,0.0071582,0.0053865,0.0088988,0.00023263
validation,G-raw-2h,45,3.5,down,8382,0.0058459,0.00419,0.0075344,0.00023263
validation,G-raw-2h,45,3.5,pooled,8382,0.006502,0.0052491,0.0077148,0.00023263
validation,G-raw-2h,30,1,up,8382,0.11346,0.1068,0.12065,0.15866
validation,G-raw-2h,30,1,down,8382,0.12229,0.11629,0.12905,0.15866
validation,G-raw-2h,30,1,pooled,8382,0.11787,0.1132,0.12282,0.15866
validation,G-raw-2h,30,1.5,up,8382,0.049511,0.044691,0.054548,0.066807
validation,G-raw-2h,30,1.5,down,8382,0.057981,0.053558,0.063111,0.066807
validation,G-raw-2h,30,1.5,pooled,8382,0.053746,0.050513,0.057085,0.066807
validation,G-raw-2h,30,2,up,8382,0.026963,0.023404,0.030476,0.02275
validation,G-raw-2h,30,2,down,8382,0.028036,0.024578,0.031626,0.02275
validation,G-raw-2h,30,2,pooled,8382,0.027499,0.025109,0.029998,0.02275
validation,G-raw-2h,30,2.5,up,8382,0.015509,0.012825,0.018057,0.0062097
validation,G-raw-2h,30,2.5,down,8382,0.016822,0.013987,0.019651,0.0062097
validation,G-raw-2h,30,2.5,pooled,8382,0.016166,0.014151,0.018154,0.0062097
validation,G-raw-2h,30,3,up,8382,0.0096636,0.0076014,0.011664,0.0013499
validation,G-raw-2h,30,3,down,8382,0.01026,0.0080962,0.012399,0.0013499
validation,G-raw-2h,30,3,pooled,8382,0.0099618,0.0084655,0.011391,0.0013499
validation,G-raw-2h,30,3.5,up,8382,0.0068003,0.0050365,0.0086854,0.00023263
validation,G-raw-2h,30,3.5,down,8382,0.0065617,0.0049215,0.0082526,0.00023263
validation,G-raw-2h,30,3.5,pooled,8382,0.006681,0.0054421,0.0079132,0.00023263
validation,G-raw-2h,20,1,up,8382,0.10952,0.10318,0.11619,0.15866
validation,G-raw-2h,20,1,down,8382,0.10702,0.10127,0.1135,0.15866
validation,G-raw-2h,20,1,pooled,8382,0.10827,0.10428,0.11282,0.15866
validation,G-raw-2h,20,1.5,up,8382,0.047483,0.043328,0.052053,0.066807
validation,G-raw-2h,20,1.5,down,8382,0.047483,0.042937,0.051885,0.066807
validation,G-raw-2h,20,1.5,pooled,8382,0.047483,0.04468,0.050579,0.066807
validation,G-raw-2h,20,2,up,8382,0.023145,0.020045,0.02638,0.02275
validation,G-raw-2h,20,2,down,8382,0.023741,0.020638,0.026844,0.02275
validation,G-raw-2h,20,2,pooled,8382,0.023443,0.021189,0.025608,0.02275
validation,G-raw-2h,20,2.5,up,8382,0.014078,0.011869,0.016325,0.0062097
validation,G-raw-2h,20,2.5,down,8382,0.012765,0.01071,0.014878,0.0062097
validation,G-raw-2h,20,2.5,pooled,8382,0.013422,0.011907,0.01502,0.0062097
validation,G-raw-2h,20,3,up,8382,0.0072775,0.0055939,0.0091861,0.0013499
validation,G-raw-2h,20,3,down,8382,0.0083512,0.0065573,0.010233,0.0013499
validation,G-raw-2h,20,3,pooled,8382,0.0078144,0.0065585,0.0090888,0.0013499
validation,G-raw-2h,20,3.5,up,8382,0.0041756,0.0029822,0.0055139,0.00023263
validation,G-raw-2h,20,3.5,down,8382,0.0047721,0.0033243,0.0063947,0.00023263
validation,G-raw-2h,20,3.5,pooled,8382,0.0044739,0.0035178,0.0055125,0.00023263
validation,G-raw-2h,15,1,up,8382,0.10952,0.10339,0.11618,0.15866
validation,G-raw-2h,15,1,down,8382,0.10928,0.10262,0.11567,0.15866
validation,G-raw-2h,15,1,pooled,8382,0.1094,0.10518,0.1139,0.15866
validation,G-raw-2h,15,1.5,up,8382,0.043904,0.039796,0.048432,0.066807
validation,G-raw-2h,15,1.5,down,8382,0.049749,0.045025,0.054282,0.066807
validation,G-raw-2h,15,1.5,pooled,8382,0.046827,0.043817,0.050018,0.066807
validation,G-raw-2h,15,2,up,8382,0.021117,0.018029,0.024122,0.02275
validation,G-raw-2h,15,2,down,8382,0.024815,0.021643,0.028,0.02275
validation,G-raw-2h,15,2,pooled,8382,0.022966,0.020769,0.025233,0.02275
validation,G-raw-2h,15,2.5,up,8382,0.012169,0.0098545,0.014341,0.0062097
validation,G-raw-2h,15,2.5,down,8382,0.012408,0.010095,0.014718,0.0062097
validation,G-raw-2h,15,2.5,pooled,8382,0.012288,0.010672,0.013909,0.0062097
validation,G-raw-2h,15,3,up,8382,0.0065617,0.0048751,0.0083753,0.0013499
validation,G-raw-2h,15,3,down,8382,0.0077547,0.0060012,0.0096237,0.0013499
validation,G-raw-2h,15,3,pooled,8382,0.0071582,0.0060318,0.0084679,0.0013499
validation,G-raw-2h,15,3.5,up,8382,0.0042949,0.0030829,0.0057424,0.00023263
validation,G-raw-2h,15,3.5,down,8382,0.0050107,0.0035739,0.006605,0.00023263
validation,G-raw-2h,15,3.5,pooled,8382,0.0046528,0.003709,0.0056521,0.00023263
validation,G-raw-2h,10,1,up,8382,0.11167,0.1056,0.11839,0.15866
validation,G-raw-2h,10,1,down,8382,0.10487,0.098117,0.11151,0.15866
validation,G-raw-2h,10,1,pooled,8382,0.10827,0.1037,0.11283,0.15866
validation,G-raw-2h,10,1.5,up,8382,0.047005,0.042899,0.051549,0.066807
validation,G-raw-2h,10,1.5,down,8382,0.048079,0.043457,0.052558,0.066807
validation,G-raw-2h,10,1.5,pooled,8382,0.047542,0.044626,0.050649,0.066807
validation,G-raw-2h,10,2,up,8382,0.02052,0.017733,0.023531,0.02275
validation,G-raw-2h,10,2,down,8382,0.024338,0.021156,0.027775,0.02275
validation,G-raw-2h,10,2,pooled,8382,0.022429,0.020463,0.024525,0.02275
validation,G-raw-2h,10,2.5,up,8382,0.010857,0.0087331,0.013404,0.0062097
validation,G-raw-2h,10,2.5,down,8382,0.013243,0.010945,0.015672,0.0062097
validation,G-raw-2h,10,2.5,pooled,8382,0.01205,0.010543,0.013726,0.0062097
validation,G-raw-2h,10,3,up,8382,0.0058459,0.0043915,0.0075971,0.0013499
validation,G-raw-2h,10,3,down,8382,0.0075161,0.0058285,0.0093717,0.0013499
validation,G-raw-2h,10,3,pooled,8382,0.006681,0.0055858,0.0080125,0.0013499
validation,G-raw-2h,10,3.5,up,8382,0.0033405,0.0022627,0.0046645,0.00023263
validation,G-raw-2h,10,3.5,down,8382,0.0045335,0.0032327,0.0060181,0.00023263
validation,G-raw-2h,10,3.5,pooled,8382,0.003937,0.0031204,0.0049511,0.00023263
validation,G-raw-2h,5,1,up,8382,0.10188,0.095765,0.1078,0.15866
validation,G-raw-2h,5,1,down,8382,0.10439,0.097855,0.11123,0.15866
validation,G-raw-2h,5,1,pooled,8382,0.10314,0.09892,0.10747,0.15866
validation,G-raw-2h,5,1.5,up,8382,0.042353,0.038067,0.046688,0.066807
validation,G-raw-2h,5,1.5,down,8382,0.04116,0.037261,0.045471,0.066807
validation,G-raw-2h,5,1.5,pooled,8382,0.041756,0.038667,0.044665,0.066807
validation,G-raw-2h,5,2,up,8382,0.016583,0.013926,0.019464,0.02275
validation,G-raw-2h,5,2,down,8382,0.018253,0.015366,0.021358,0.02275
validation,G-raw-2h,5,2,pooled,8382,0.017418,0.015438,0.019527,0.02275
validation,G-raw-2h,5,2.5,up,8382,0.0095443,0.0074795,0.011697,0.0062097
validation,G-raw-2h,5,2.5,down,8382,0.010618,0.0085817,0.012769,0.0062097
validation,G-raw-2h,5,2.5,pooled,8382,0.010081,0.0086452,0.011627,0.0062097
validation,G-raw-2h,5,3,up,8382,0.0045335,0.0032184,0.0059695,0.0013499
validation,G-raw-2h,5,3,down,8382,0.0057266,0.004162,0.0074068,0.0013499
validation,G-raw-2h,5,3,pooled,8382,0.00513,0.004231,0.0061142,0.0013499
validation,G-raw-2h,5,3.5,up,8382,0.0019089,0.0010717,0.0028602,0.00023263
validation,G-raw-2h,5,3.5,down,8382,0.0032212,0.0021274,0.0045131,0.00023263
validation,G-raw-2h,5,3.5,pooled,8382,0.002565,0.0019032,0.0033273,0.00023263
validation,G-raw-2h,3,1,up,8382,0.094488,0.089113,0.1001,0.15866
validation,G-raw-2h,3,1,down,8382,0.094965,0.088849,0.10169,0.15866
validation,G-raw-2h,3,1,pooled,8382,0.094727,0.090881,0.098913,0.15866
validation,G-raw-2h,3,1.5,up,8382,0.039489,0.035795,0.04369,0.066807
validation,G-raw-2h,3,1.5,down,8382,0.040205,0.036225,0.044229,0.066807
validation,G-raw-2h,3,1.5,pooled,8382,0.039847,0.037266,0.042779,0.066807
validation,G-raw-2h,3,2,up,8382,0.016225,0.013537,0.01899,0.02275
validation,G-raw-2h,3,2,down,8382,0.014913,0.012474,0.017501,0.02275
validation,G-raw-2h,3,2,pooled,8382,0.015569,0.013675,0.017478,0.02275
validation,G-raw-2h,3,2.5,up,8382,0.0076354,0.0058612,0.0096862,0.0062097
validation,G-raw-2h,3,2.5,down,8382,0.0071582,0.0054652,0.009088,0.0062097
validation,G-raw-2h,3,2.5,pooled,8382,0.0073968,0.0062335,0.0087337,0.0062097
validation,G-raw-2h,3,3,up,8382,0.0047721,0.003433,0.0062159,0.0013499
validation,G-raw-2h,3,3,down,8382,0.0042949,0.0028587,0.0058051,0.0013499
validation,G-raw-2h,3,3,pooled,8382,0.0045335,0.0035718,0.0055537,0.0013499
validation,G-raw-2h,3,3.5,up,8382,0.0032212,0.0021406,0.0044449,0.00023263
validation,G-raw-2h,3,3.5,down,8382,0.0025054,0.0015421,0.0036884,0.00023263
validation,G-raw-2h,3,3.5,pooled,8382,0.0028633,0.0021417,0.003645,0.00023263
validation,G-raw-2h,2,1,up,8382,0.091267,0.085339,0.097725,0.15866
validation,G-raw-2h,2,1,down,8382,0.086256,0.080267,0.091794,0.15866
validation,G-raw-2h,2,1,pooled,8382,0.088762,0.084678,0.092655,0.15866
validation,G-raw-2h,2,1.5,up,8382,0.037938,0.034089,0.041836,0.066807
validation,G-raw-2h,2,1.5,down,8382,0.036507,0.03279,0.040428,0.066807
validation,G-raw-2h,2,1.5,pooled,8382,0.037223,0.034437,0.040126,0.066807
validation,G-raw-2h,2,2,up,8382,0.016822,0.014407,0.019552,0.02275
validation,G-raw-2h,2,2,down,8382,0.015987,0.013529,0.018667,0.02275
validation,G-raw-2h,2,2,pooled,8382,0.016404,0.014706,0.018335,0.02275
validation,G-raw-2h,2,2.5,up,8382,0.0091864,0.0073644,0.011255,0.0062097
validation,G-raw-2h,2,2.5,down,8382,0.0082319,0.0061531,0.010153,0.0062097
validation,G-raw-2h,2,2.5,pooled,8382,0.0087091,0.0074555,0.010088,0.0062097
validation,G-raw-2h,2,3,up,8382,0.0052493,0.003905,0.0067717,0.0013499
validation,G-raw-2h,2,3,down,8382,0.0040563,0.0027507,0.0053892,0.0013499
validation,G-raw-2h,2,3,pooled,8382,0.0046528,0.0036881,0.0056515,0.0013499
validation,G-raw-2h,2,3.5,up,8382,0.0032212,0.0021505,0.0044149,0.00023263
validation,G-raw-2h,2,3.5,down,8382,0.0026247,0.0015546,0.0038256,0.00023263
validation,G-raw-2h,2,3.5,pooled,8382,0.0029229,0.0021562,0.0037561,0.00023263
validation,G-blend,60,1,up,8382,0.11238,0.1053,0.12026,0.15866
validation,G-blend,60,1,down,8382,0.10821,0.10137,0.11506,0.15866
validation,G-blend,60,1,pooled,8382,0.1103,0.10495,0.11541,0.15866
validation,G-blend,60,1.5,up,8382,0.046767,0.042033,0.051621,0.066807
validation,G-blend,60,1.5,down,8382,0.048318,0.043235,0.053268,0.066807
validation,G-blend,60,1.5,pooled,8382,0.047542,0.044116,0.050907,0.066807
validation,G-blend,60,2,up,8382,0.023383,0.020138,0.026899,0.02275
validation,G-blend,60,2,down,8382,0.023026,0.019945,0.02634,0.02275
validation,G-blend,60,2,pooled,8382,0.023204,0.020948,0.025626,0.02275
validation,G-blend,60,2.5,up,8382,0.01193,0.0095464,0.014228,0.0062097
validation,G-blend,60,2.5,down,8382,0.011811,0.0094849,0.014448,0.0062097
validation,G-blend,60,2.5,pooled,8382,0.011871,0.010281,0.013606,0.0062097
validation,G-blend,60,3,up,8382,0.0082319,0.0062943,0.010177,0.0013499
validation,G-blend,60,3,down,8382,0.0064424,0.0047561,0.0082494,0.0013499
validation,G-blend,60,3,pooled,8382,0.0073372,0.0059982,0.0086466,0.0013499
validation,G-blend,60,3.5,up,8382,0.0046528,0.0032525,0.0060557,0.00023263
validation,G-blend,60,3.5,down,8382,0.0041756,0.0027644,0.005674,0.00023263
validation,G-blend,60,3.5,pooled,8382,0.0044142,0.0033924,0.0054323,0.00023263
validation,G-blend,45,1,up,8382,0.11107,0.1051,0.11794,0.15866
validation,G-blend,45,1,down,8382,0.10666,0.10007,0.11336,0.15866
validation,G-blend,45,1,pooled,8382,0.10886,0.10438,0.11351,0.15866
validation,G-blend,45,1.5,up,8382,0.043784,0.039459,0.048482,0.066807
validation,G-blend,45,1.5,down,8382,0.049034,0.043974,0.053784,0.066807
validation,G-blend,45,1.5,pooled,8382,0.046409,0.043255,0.049561,0.066807
validation,G-blend,45,2,up,8382,0.021117,0.018247,0.024047,0.02275
validation,G-blend,45,2,down,8382,0.02219,0.01887,0.025623,0.02275
validation,G-blend,45,2,pooled,8382,0.021654,0.019531,0.024008,0.02275
validation,G-blend,45,2.5,up,8382,0.011334,0.0090732,0.013657,0.0062097
validation,G-blend,45,2.5,down,8382,0.010141,0.0079,0.012526,0.0062097
validation,G-blend,45,2.5,pooled,8382,0.010737,0.0091049,0.012435,0.0062097
validation,G-blend,45,3,up,8382,0.0070389,0.0053424,0.00884,0.0013499
validation,G-blend,45,3,down,8382,0.0053686,0.0037386,0.0071177,0.0013499
validation,G-blend,45,3,pooled,8382,0.0062038,0.0049974,0.0074379,0.0013499
validation,G-blend,45,3.5,up,8382,0.0046528,0.0032292,0.006126,0.00023263
validation,G-blend,45,3.5,down,8382,0.0026247,0.0014367,0.0039302,0.00023263
validation,G-blend,45,3.5,pooled,8382,0.0036387,0.0026674,0.004641,0.00023263
validation,G-blend,30,1,up,8382,0.11143,0.10492,0.11807,0.15866
validation,G-blend,30,1,down,8382,0.11942,0.11307,0.12604,0.15866
validation,G-blend,30,1,pooled,8382,0.11543,0.11083,0.12025,0.15866
validation,G-blend,30,1.5,up,8382,0.041995,0.037844,0.046136,0.066807
validation,G-blend,30,1.5,down,8382,0.050227,0.045374,0.055031,0.066807
validation,G-blend,30,1.5,pooled,8382,0.046111,0.042912,0.049342,0.066807
validation,G-blend,30,2,up,8382,0.019924,0.016866,0.022764,0.02275
validation,G-blend,30,2,down,8382,0.022906,0.019542,0.026662,0.02275
validation,G-blend,30,2,pooled,8382,0.021415,0.019313,0.023753,0.02275
validation,G-blend,30,2.5,up,8382,0.01205,0.0099056,0.014368,0.0062097
validation,G-blend,30,2.5,down,8382,0.013362,0.010871,0.01611,0.0062097
validation,G-blend,30,2.5,pooled,8382,0.012706,0.010983,0.014533,0.0062097
validation,G-blend,30,3,up,8382,0.0073968,0.0056139,0.0094475,0.0013499
validation,G-blend,30,3,down,8382,0.0063231,0.0045135,0.0081078,0.0013499
validation,G-blend,30,3,pooled,8382,0.0068599,0.005581,0.0081403,0.0013499
validation,G-blend,30,3.5,up,8382,0.0041756,0.0029723,0.0055993,0.00023263
validation,G-blend,30,3.5,down,8382,0.0035791,0.0022554,0.005021,0.00023263
validation,G-blend,30,3.5,pooled,8382,0.0038774,0.002916,0.0049374,0.00023263
validation,G-blend,20,1,up,8382,0.11024,0.1036,0.11761,0.15866
validation,G-blend,20,1,down,8382,0.11262,0.10616,0.1198,0.15866
validation,G-blend,20,1,pooled,8382,0.11143,0.10707,0.11637,0.15866
validation,G-blend,20,1.5,up,8382,0.04629,0.041723,0.050956,0.066807
validation,G-blend,20,1.5,down,8382,0.045455,0.041439,0.049862,0.066807
validation,G-blend,20,1.5,pooled,8382,0.045872,0.042872,0.04932,0.066807
validation,G-blend,20,2,up,8382,0.020878,0.017831,0.024173,0.02275
validation,G-blend,20,2,down,8382,0.020043,0.016943,0.023283,0.02275
validation,G-blend,20,2,pooled,8382,0.020461,0.018338,0.022792,0.02275
validation,G-blend,20,2.5,up,8382,0.010737,0.0086009,0.013041,0.0062097
validation,G-blend,20,2.5,down,8382,0.010141,0.0081161,0.012449,0.0062097
validation,G-blend,20,2.5,pooled,8382,0.010439,0.0089691,0.012138,0.0062097
validation,G-blend,20,3,up,8382,0.0052493,0.0038231,0.006899,0.0013499
validation,G-blend,20,3,down,8382,0.006681,0.0048783,0.0086163,0.0013499
validation,G-blend,20,3,pooled,8382,0.0059652,0.0047786,0.0072214,0.0013499
validation,G-blend,20,3.5,up,8382,0.0033405,0.0022627,0.0046743,0.00023263
validation,G-blend,20,3.5,down,8382,0.0038177,0.0026125,0.0052582,0.00023263
validation,G-blend,20,3.5,pooled,8382,0.0035791,0.0027535,0.0044842,0.00023263
validation,G-blend,15,1,up,8382,0.11716,0.11119,0.12418,0.15866
validation,G-blend,15,1,down,8382,0.1193,0.1123,0.12621,0.15866
validation,G-blend,15,1,pooled,8382,0.11823,0.11345,0.12308,0.15866
validation,G-blend,15,1.5,up,8382,0.044619,0.040486,0.049197,0.066807
validation,G-blend,15,1.5,down,8382,0.049034,0.044043,0.053877,0.066807
validation,G-blend,15,1.5,pooled,8382,0.046827,0.043525,0.050368,0.066807
validation,G-blend,15,2,up,8382,0.019208,0.016317,0.022278,0.02275
validation,G-blend,15,2,down,8382,0.021355,0.018255,0.024429,0.02275
validation,G-blend,15,2,pooled,8382,0.020282,0.018223,0.02234,0.02275
validation,G-blend,15,2.5,up,8382,0.0095443,0.007617,0.011674,0.0062097
validation,G-blend,15,2.5,down,8382,0.010499,0.0082634,0.012758,0.0062097
validation,G-blend,15,2.5,pooled,8382,0.010021,0.0086711,0.011486,0.0062097
validation,G-blend,15,3,up,8382,0.0058459,0.0042845,0.0077338,0.0013499
validation,G-blend,15,3,down,8382,0.0058459,0.0044021,0.0076109,0.0013499
validation,G-blend,15,3,pooled,8382,0.0058459,0.0047789,0.0071149,0.0013499
validation,G-blend,15,3.5,up,8382,0.0036984,0.0025084,0.0051168,0.00023263
validation,G-blend,15,3.5,down,8382,0.0040563,0.0027606,0.0054892,0.00023263
validation,G-blend,15,3.5,pooled,8382,0.0038774,0.0030227,0.0049121,0.00023263
validation,G-blend,10,1,up,8382,0.12419,0.11718,0.13165,0.15866
validation,G-blend,10,1,down,8382,0.11692,0.10975,0.12406,0.15866
validation,G-blend,10,1,pooled,8382,0.12056,0.11563,0.12542,0.15866
validation,G-blend,10,1.5,up,8382,0.052851,0.048299,0.058051,0.066807
validation,G-blend,10,1.5,down,8382,0.052136,0.04755,0.056768,0.066807
validation,G-blend,10,1.5,pooled,8382,0.052493,0.04924,0.05591,0.066807
validation,G-blend,10,2,up,8382,0.020997,0.018184,0.02447,0.02275
validation,G-blend,10,2,down,8382,0.024934,0.021778,0.028256,0.02275
validation,G-blend,10,2,pooled,8382,0.022966,0.020831,0.025316,0.02275
validation,G-blend,10,2.5,up,8382,0.0099022,0.0078209,0.012422,0.0062097
validation,G-blend,10,2.5,down,8382,0.011572,0.0094407,0.013891,0.0062097
validation,G-blend,10,2.5,pooled,8382,0.010737,0.0093548,0.012327,0.0062097
validation,G-blend,10,3,up,8382,0.0045335,0.0031003,0.0062023,0.0013499
validation,G-blend,10,3,down,8382,0.0069196,0.0052722,0.0085737,0.0013499
validation,G-blend,10,3,pooled,8382,0.0057266,0.0046614,0.0068191,0.0013499
validation,G-blend,10,3.5,up,8382,0.0033405,0.0021602,0.0046991,0.00023263
validation,G-blend,10,3.5,down,8382,0.0046528,0.0032294,0.0062114,0.00023263
validation,G-blend,10,3.5,pooled,8382,0.0039967,0.0031541,0.0049882,0.00023263
validation,G-blend,5,1,up,8382,0.12288,0.11575,0.13003,0.15866
validation,G-blend,5,1,down,8382,0.12431,0.11716,0.13216,0.15866
validation,G-blend,5,1,pooled,8382,0.1236,0.11877,0.12852,0.15866
validation,G-blend,5,1.5,up,8382,0.04963,0.045187,0.054457,0.066807
validation,G-blend,5,1.5,down,8382,0.050942,0.046387,0.055795,0.066807
validation,G-blend,5,1.5,pooled,8382,0.050286,0.046923,0.053588,0.066807
validation,G-blend,5,2,up,8382,0.021236,0.017996,0.024469,0.02275
validation,G-blend,5,2,down,8382,0.023741,0.020813,0.026865,0.02275
validation,G-blend,5,2,pooled,8382,0.022489,0.02011,0.024741,0.02275
validation,G-blend,5,2.5,up,8382,0.0091864,0.0071453,0.011331,0.0062097
validation,G-blend,5,2.5,down,8382,0.010857,0.0087642,0.013079,0.0062097
validation,G-blend,5,2.5,pooled,8382,0.010021,0.008607,0.011533,0.0062097
validation,G-blend,5,3,up,8382,0.0050107,0.0035514,0.0065586,0.0013499
validation,G-blend,5,3,down,8382,0.0059652,0.0043001,0.0077284,0.0013499
validation,G-blend,5,3,pooled,8382,0.005488,0.0044701,0.0065489,0.0013499
validation,G-blend,5,3.5,up,8382,0.0029826,0.0019033,0.0041852,0.00023263
validation,G-blend,5,3.5,down,8382,0.0029826,0.001794,0.0042832,0.00023263
validation,G-blend,5,3.5,pooled,8382,0.0029826,0.0021927,0.003834,0.00023263
validation,G-blend,3,1,up,8382,0.12539,0.1192,0.13193,0.15866
validation,G-blend,3,1,down,8382,0.12575,0.11876,0.13291,0.15866
validation,G-blend,3,1,pooled,8382,0.12557,0.12109,0.13037,0.15866
validation,G-blend,3,1.5,up,8382,0.05142,0.046873,0.056113,0.066807
validation,G-blend,3,1.5,down,8382,0.057385,0.05285,0.062366,0.066807
validation,G-blend,3,1.5,pooled,8382,0.054402,0.051225,0.057752,0.066807
validation,G-blend,3,2,up,8382,0.023622,0.020308,0.02705,0.02275
validation,G-blend,3,2,down,8382,0.02398,0.02089,0.027008,0.02275
validation,G-blend,3,2,pooled,8382,0.023801,0.021511,0.026033,0.02275
validation,G-blend,3,2.5,up,8382,0.011572,0.0093202,0.014384,0.0062097
validation,G-blend,3,2.5,down,8382,0.01026,0.0081974,0.012307,0.0062097
validation,G-blend,3,2.5,pooled,8382,0.010916,0.0094342,0.0125,0.0062097
validation,G-blend,3,3,up,8382,0.0056073,0.0040255,0.0073556,0.0013499
validation,G-blend,3,3,down,8382,0.0057266,0.0041618,0.0074052,0.0013499
validation,G-blend,3,3,pooled,8382,0.0056669,0.0045235,0.0068201,0.0013499
validation,G-blend,3,3.5,up,8382,0.0033405,0.00216,0.0045477,0.00023263
validation,G-blend,3,3.5,down,8382,0.0033405,0.0021404,0.0046534,0.00023263
validation,G-blend,3,3.5,pooled,8382,0.0033405,0.0025068,0.0042107,0.00023263
validation,G-blend,2,1,up,8382,0.12384,0.11727,0.13142,0.15866
validation,G-blend,2,1,down,8382,0.12431,0.11738,0.13168,0.15866
validation,G-blend,2,1,pooled,8382,0.12408,0.11927,0.12904,0.15866
validation,G-blend,2,1.5,up,8382,0.057385,0.052336,0.062233,0.066807
validation,G-blend,2,1.5,down,8382,0.054402,0.049407,0.05989,0.066807
validation,G-blend,2,1.5,pooled,8382,0.055894,0.052624,0.05956,0.066807
validation,G-blend,2,2,up,8382,0.025292,0.022036,0.028674,0.02275
validation,G-blend,2,2,down,8382,0.026724,0.023431,0.030257,0.02275
validation,G-blend,2,2,pooled,8382,0.026008,0.023501,0.028548,0.02275
validation,G-blend,2,2.5,up,8382,0.011572,0.0092083,0.013854,0.0062097
validation,G-blend,2,2.5,down,8382,0.012885,0.010408,0.015529,0.0062097
validation,G-blend,2,2.5,pooled,8382,0.012229,0.010601,0.013993,0.0062097
validation,G-blend,2,3,up,8382,0.0065617,0.0048902,0.0084516,0.0013499
validation,G-blend,2,3,down,8382,0.0069196,0.0052135,0.008792,0.0013499
validation,G-blend,2,3,pooled,8382,0.0067406,0.0055622,0.0080079,0.0013499
validation,G-blend,2,3.5,up,8382,0.0033405,0.0021474,0.0046791,0.00023263
validation,G-blend,2,3.5,down,8382,0.0040563,0.0028283,0.0054762,0.00023263
validation,G-blend,2,3.5,pooled,8382,0.0036984,0.0028235,0.0046731,0.00023263
validation,T-blend,60,1,up,8382,0.1131,0.10625,0.1212,0.10562
validation,T-blend,60,1,down,8382,0.10845,0.10165,0.1153,0.10562
validation,T-blend,60,1,pooled,8382,0.11077,0.10543,0.11593,0.10562
validation,T-blend,60,1.5,up,8382,0.046886,0.04223,0.051745,0.04659
validation,T-blend,60,1.5,down,8382,0.048795,0.043731,0.053849,0.04659
validation,T-blend,60,1.5,pooled,8382,0.047841,0.044393,0.051224,0.04659
validation,T-blend,60,2,up,8382,0.023503,0.020219,0.027047,0.022484
validation,T-blend,60,2,down,8382,0.023026,0.019945,0.02634,0.022484
validation,T-blend,60,2,pooled,8382,0.023264,0.020976,0.025686,0.022484
validation,T-blend,60,2.5,up,8382,0.01205,0.0096691,0.014368,0.01192
validation,T-blend,60,2.5,down,8382,0.01193,0.0096385,0.014488,0.01192
validation,T-blend,60,2.5,pooled,8382,0.01199,0.010402,0.013748,0.01192
